location-long,location-lat,date,is_foraging,nflh,chl,a_412,bb_412,pic,kd_490,rrs_412,sst
-86.88870634,29.22100355,2010-10-21,1,0.0500299930572509,0.6511598825454712,0.108299970626831,0.0050799995660781,9.998679161071776e-06,0.0791999995708465,0.0023660026490688,29.32499885559082
-86.9650577,29.31894979,2010-10-22,1,0.060230016708374,0.8628861308097839,0.1291000843048095,0.0051200091838836,9.998679161071776e-06,0.0925999954342842,0.0019860006868839,29.295000076293945
-87.08561922,29.39899233,2010-10-23,1,0.0706000328063964,1.5084526538848877,0.1549000740051269,0.0062600076198577,9.998679161071776e-06,0.1299999952316284,0.0020139999687671,28.864999771118164
-87.03076691,29.96736525,2010-10-24,1,0.0389800071716308,0.6054176688194275,0.0921001434326171,0.0055050104856491,3.399699926376343e-05,0.0775999948382377,0.0032160021364688,28.854999542236328
-86.7274145,30.13726538,2010-10-25,1,0.0178151130676269,0.2761554419994354,0.053300142288208,0.005290001630783,9.998679161071776e-06,0.0513999983668327,0.0050159990787506,28.344999313354492
-86.55867123,30.15496631,2010-10-26,1,0.0168800354003906,0.2730754613876343,0.0540001392364501,0.0049149990081787,9.998679161071776e-06,0.0502000004053115,0.0046200007200241,28.584999084472656
-86.46047057,30.12727621,2010-10-27,1,0.0099101066589355,0.2720771431922912,0.0532000064849853,0.0049050003290176,9.998679161071776e-06,0.0497999973595142,0.0046820007264614,28.6299991607666
-86.42237075,30.08940432,2010-10-28,1,0.0099101066589355,0.2720771431922912,0.0532000064849853,0.0049050003290176,9.998679161071776e-06,0.0497999973595142,0.0046820007264614,28.6299991607666
-86.38106746,30.05510456,2010-10-29,1,0.0095701217651367,0.286596268415451,0.0568001270294189,0.0049149990081787,9.998679161071776e-06,0.0517999976873397,0.0043819993734359,28.71500015258789
-86.39885967,29.877145,2010-10-30,1,0.026400089263916,0.3087421059608459,0.0592000484466552,0.0051500052213668,9.998679161071776e-06,0.0551999993622303,0.0043920017778873,28.81999969482422
-86.45892207,29.59843434,2010-10-31,1,0.041529893875122,0.5410705208778381,0.0923001766204834,0.0049400031566619,9.998679161071776e-06,0.0711999982595443,0.002700001001358,28.604999542236328
-86.51614491,29.19176787,2010-11-01,1,0.0405950546264648,0.4594135284423828,0.0827000141143798,0.0051899999380111,9.998679161071776e-06,0.0645999982953071,0.0031560026109218,28.53499984741211
-86.62149201,28.99401547,2010-11-02,1,0.040679931640625,0.4207278788089752,0.0791001319885253,0.0049699991941452,9.998679161071776e-06,0.0615999996662139,0.0031680017709732,28.309999465942383
-86.77730092,28.73895835,2010-11-03,1,0.0367701053619384,0.3998523652553558,0.0758001804351806,0.0050249993801116,3.399699926376343e-05,0.0626000016927719,0.0035700015723705,28.814998626708984
-86.80950496,28.64120258,2010-11-04,1,0.043144941329956,0.3846687376499176,0.0758001804351806,0.0047800093889236,9.998679161071776e-06,0.0590000003576278,0.0031860023736953,29.014999389648438
-86.87485973,28.51409947,2010-11-05,1,0.0441648960113525,0.3343943357467651,0.0729000568389892,0.004730001091957,9.998679161071776e-06,0.0546000003814697,0.0032839998602867,29.264999389648438
-86.989616,28.34438686,2010-11-06,1,0.0398299694061279,0.2796022593975067,0.0601000785827636,0.0051750093698501,1.800060272216797e-05,0.0526000000536441,0.0043839998543262,29.399999618530273
-87.00544447,28.2825395,2010-11-07,1,0.0456099510192871,0.2367815524339676,0.050300121307373,0.0054350048303604,4.599988460540772e-05,0.0509999990463256,0.0054800026118755,29.309999465942383
-87.03128653,28.18906871,2010-11-08,1,0.0405099391937255,0.2099134027957916,0.0450999736785888,0.0053000003099441,2.7999281883239743e-05,0.0473999977111816,0.0059580020606517,29.0
-87.01848744,28.14826587,2010-11-09,1,0.0444200038909912,0.1590248644351959,0.0359001159667968,0.005290001630783,4.599988460540772e-05,0.0421999990940094,0.0074680000543594,29.229999542236328
-87.02859265,28.0860461,2010-11-10,1,0.0444200038909912,0.1590248644351959,0.0359001159667968,0.005290001630783,4.599988460540772e-05,0.0421999990940094,0.0074680000543594,29.229999542236328
-87.06392122,28.00259709,2010-11-11,1,0.0435700416564941,0.1214191615581512,0.0292999744415283,0.0052250027656555,4.79966402053833e-05,0.0370000004768371,0.0089960023760795,29.399999618530273
-87.12669667,27.89725637,2010-11-12,1,0.0481600761413574,0.2035781592130661,0.0422999858856201,0.0057599991559982,0.0001359954476356,0.0491999983787536,0.0068580023944377,29.744998931884766
-87.22450649,27.77043881,2010-11-13,1,0.0674550533294677,0.2338420152664184,0.0475001335144043,0.0057000070810317,9.799748659133912e-05,0.0524000003933906,0.0061100013554096,30.14499855041504
-87.16313194,27.70550602,2010-11-14,1,0.0524101257324218,0.2484643161296844,0.0480000972747802,0.0059799998998641,0.0001679956912994,0.0561999976634979,0.0063280016183853,29.524999618530273
-87.122939,27.62555741,2010-11-15,1,0.0678799152374267,0.2024066299200058,0.0406999588012695,0.0058149993419647,0.0001679956912994,0.0507999993860721,0.0072820000350475,29.459999084472656
-87.10124047,27.53081867,2010-11-16,1,0.0486700534820556,0.1871290951967239,0.0394001007080078,0.0055200010538101,0.0001100003719329,0.0480000004172325,0.0074639990925788,30.44999885559082
-87.0979616,27.42083057,2010-11-17,1,0.0676250457763671,0.4087875783443451,0.0666000843048095,0.0054600089788436,4.79966402053833e-05,0.0626000016927719,0.0055780000984668,31.354999542236328
-87.11337057,27.2963298,2010-11-18,1,0.0747649669647216,0.6840280294418335,0.0923001766204834,0.0055700093507766,7.399916648864746e-05,0.0846000015735626,0.0034000016748905,30.89499855041504
-87.03463585,27.1802666,2010-11-19,1,0.0613350868225097,0.3397907316684723,0.059999942779541,0.0053700059652328,3.200024366378784e-05,0.0568000003695488,0.0050019994378089,30.65999984741211
-86.97124638,27.0498783,2010-11-20,1,0.0340499877929687,0.0756668969988823,0.0226001739501953,0.005400002002716,0.0001379996538162,0.032600000500679,0.0120760016143321,30.189998626708984
-86.92351028,26.90526072,2010-11-21,1,0.0375349521636962,0.0345839224755764,0.0162999629974365,0.0051150023937225,9.199976921081544e-05,0.0245999991893768,0.015429999679327,30.89499855041504
-86.89309098,26.74636373,2010-11-22,1,0.0390651226043701,0.0346074849367141,0.0164999961853027,0.0052300095558166,0.0001560002565383,0.0252000000327825,0.0156380012631416,31.295000076293945
-86.88087879,26.57358165,2010-11-23,1,0.0482449531555175,0.0362906865775585,0.0169000625610351,0.0052450001239776,0.0001420006155967,0.0257999990135431,0.0153460018336772,31.59000015258789
-86.81858069,26.47984808,2010-11-24,1,0.0317549705505371,0.0333362817764282,0.0160000324249267,0.0049249976873397,6.199628114700317e-05,0.023199999704957,0.0152240023016929,31.584999084472656
-86.78030165,26.36141087,2010-11-25,1,0.0289499759674072,0.0284414924681186,0.0155999660491943,0.0050850063562393,0.0001059994101524,0.0233999993652105,0.0160520002245903,31.65999984741211
-86.64345245,26.26704663,2010-11-26,1,0.0608251094818115,0.0258053615689277,0.015200138092041,0.0051899999380111,0.000119999051094,0.023199999704957,0.0166979990899562,31.885000228881836
-86.51391296,26.15796567,2010-11-27,1,0.0828399658203125,0.0239393934607505,0.0151000022888183,0.0056900084018707,0.0002800002694129,0.0269999988377094,0.0181360021233558,30.90999984741211
-86.3920204,26.03352065,2010-11-28,1,0.0411899089813232,0.0256841108202934,0.0153000354766845,0.0052450001239776,0.0001420006155967,0.0237999986857175,0.0167960003018379,31.084999084472656
-86.2781619,25.89324229,2010-11-29,1,0.0381300449371337,0.031266376376152,0.0164000988006591,0.0052200108766555,0.0001319944858551,0.0243999995291233,0.0157040022313594,30.934999465942383
-86.17274347,25.73663693,2010-11-30,1,0.032520055770874,0.0298060830682516,0.0159001350402832,0.0052099972963333,0.0001240000128746,0.0241999998688697,0.0160540007054805,31.7549991607666
-86.07622897,25.56321459,2010-12-01,1,0.0662651062011718,0.0264102388173341,0.0153000354766845,0.005290001630783,0.0001619979739189,0.0243999995291233,0.0168780013918876,32.34000015258789
-85.98916744,25.37257832,2010-12-02,1,0.0267400741577148,0.0306295007467269,0.0161001682281494,0.0052649974822998,0.0001439973711967,0.0245999991893768,0.0160819999873638,31.67999839782715
-85.9122339,25.16461882,2010-12-03,1,0.0312449932098388,0.0326455384492874,0.0164000988006591,0.004950001835823,7.999688386917114e-05,0.0237999986857175,0.0149659998714923,30.3799991607666
-85.84631653,24.93997125,2010-12-04,1,0.0339651107788085,0.0299979392439126,0.0164000988006591,0.0053250044584274,0.0001519992947578,0.0245999991893768,0.0159520022571086,31.114999771118164
-85.79269228,24.7010259,2010-12-05,1,0.0266549587249755,0.0329770669341087,0.0166001319885253,0.0052200108766555,0.0001280009746551,0.0247999988496303,0.0154500007629394,31.639999389648438
-85.75316207,24.45426135,2010-12-06,1,0.0507099628448486,0.0391078926622867,0.0171999931335449,0.0049550086259841,6.800144910812378e-05,0.0245999991893768,0.0142800025641918,30.875
-85.8090309,24.27961274,2010-12-07,1,0.0502851009368896,0.0437750853598117,0.0181000232696533,0.0049600005149841,5.799531936645508e-05,0.0255999993532896,0.0136159993708133,31.149999618530273
-85.76465535,24.57375935,2010-12-08,1,0.0588700771331787,0.032866396009922,0.0166001319885253,0.0051349997520446,0.0001059994101524,0.0243999995291233,0.0152380019426345,31.17999839782715
-85.73018876,24.8058189,2010-12-09,1,0.0280148983001709,0.037295676767826,0.0171000957489013,0.0051200091838836,9.399652481079102e-05,0.0249999985098838,0.0148140005767345,31.564998626708984
-85.70610975,24.98584078,2010-12-10,1,0.0458650588989257,0.0314534418284893,0.0164000988006591,0.0051100105047225,0.0001019984483718,0.0240000002086162,0.015318002551794,30.889999389648438
-85.6847787,25.12978862,2010-12-11,1,0.0899801254272461,0.0374990552663803,0.0171000957489013,0.0049750059843063,8.399784564971924e-05,0.0241999998688697,0.0144079998135566,30.439998626708984
-85.73816688,25.22479635,2010-12-12,1,0.1027300357818603,0.0336274430155754,0.0167000293731689,0.0050700008869171,7.599592208862305e-05,0.023599999025464,0.0151000022888183,31.30499839782715
-85.84048485,25.07870878,2010-12-13,1,0.0403399467468261,0.0333716049790382,0.0164000988006591,0.0050300061702728,7.800012826919556e-05,0.0237999986857175,0.0151440016925334,31.10999870300293
-85.94807272,24.88105065,2010-12-14,1,0.047990083694458,0.0296450983732938,0.0166001319885253,0.0051349997520446,9.399652481079102e-05,0.023199999704957,0.0152660012245178,30.89499855041504
-86.05783709,24.62263221,2010-12-15,1,0.0245299339294433,0.0284180920571088,0.0157001018524169,0.005060002207756,8.599460124969482e-05,0.023199999704957,0.0158740021288394,32.54499816894531
-86.1581678,24.31257511,2010-12-16,1,0.0395750999450683,0.0382404997944831,0.0171999931335449,0.0049300044775009,5.19976019859314e-05,0.0243999995291233,0.014248002320528,31.024999618530273
-86.28178248,24.34224579,2010-12-17,1,0.0405099391937255,0.0314597599208354,0.0164000988006591,0.0049699991941452,6.199628114700317e-05,0.023199999704957,0.0149680003523826,31.649999618530273
-86.41080303,24.33150133,2010-12-18,1,0.0534300804138183,0.0322150401771068,0.0166001319885253,0.0050750076770782,9.199976921081544e-05,0.0240000002086162,0.0151540003716945,31.029998779296875
-86.55153654,24.28973942,2010-12-19,1,0.0505399703979492,0.0329658053815364,0.0168001651763916,0.005060002207756,8.399784564971924e-05,0.0240000002086162,0.0148620009422302,31.6299991607666
-86.70781136,24.21163516,2010-12-20,1,0.0459499359130859,0.0356588773429393,0.0171999931335449,0.0049950033426284,7.199496030807495e-05,0.0243999995291233,0.0143800005316734,31.94499969482422
-86.81356439,24.28456151,2010-12-21,1,0.0537700653076171,0.032314796000719,0.0167000293731689,0.0050050020217895,7.800012826919556e-05,0.023599999025464,0.0148559994995594,32.14500045776367
-86.92114958,24.29243755,2010-12-22,1,0.0544500350952148,0.0315469615161418,0.0169999599456787,0.0052850097417831,0.0001499950885772,0.0252000000327825,0.0152980014681816,31.204999923706055
-87.16330161,24.35808515,2010-12-23,1,0.0295450687408447,0.0311566460877656,0.0162999629974365,0.0049799978733062,5.799531936645508e-05,0.0230000000447034,0.0151460021734237,32.30999755859375
-87.6147185,24.48593831,2010-12-24,1,0.0358350276947021,0.0295478869229555,0.0160000324249267,0.0051100105047225,0.0001059994101524,0.023199999704957,0.0157660022377967,31.764999389648438
-87.88027207,24.48625758,2010-12-25,1,0.1162450313568115,0.0354023985564708,0.0171999931335449,0.004950001835823,6.400048732757568e-05,0.0233999993652105,0.0144239999353885,30.98499870300293
-88.02000173,24.47722968,2010-12-26,1,0.0425500869750976,0.0309515912085771,0.0164000988006591,0.0053500086069107,0.0001560002565383,0.0247999988496303,0.0160420015454292,31.05499839782715
-88.18733315,24.44045595,2010-12-27,1,0.0328600406646728,0.0407793782651424,0.0176000595092773,0.0052300095558166,0.0001119971275329,0.0259999986737966,0.0146920010447502,30.875
-88.4062571,24.36511135,2010-12-28,1,0.0166249275207519,0.0460089594125747,0.0181000232696533,0.004935011267662,4.599988460540772e-05,0.025399999693036,0.0135999992489814,30.65999984741211
-88.41382765,24.41198106,2010-12-29,1,0.0166249275207519,0.0460089594125747,0.0181000232696533,0.004935011267662,4.599988460540772e-05,0.025399999693036,0.0135999992489814,30.65999984741211
-88.35802034,24.54613808,2010-12-30,1,0.0466299057006835,0.0437728203833103,0.0178999900817871,0.0051349997520446,8.399784564971924e-05,0.0262000001966953,0.0142340026795864,31.94499969482422
-88.18845676,24.7020111,2010-12-31,1,0.0366849899291992,0.032981488853693,0.0168001651763916,0.0055800080299377,0.0002119988203048,0.0265999995172023,0.0162000022828578,31.09000015258789
-88.02772289,24.85345607,2011-01-01,1,0.0575950145721435,0.0261767487972974,0.0160000324249267,0.0056499987840652,0.000231996178627,0.025399999693036,0.0171540006995201,31.149999618530273
-87.8796183,24.99619496,2011-01-02,1,0.0400850772857666,0.0299967750906944,0.0162999629974365,0.0053000003099441,0.0001499950885772,0.0245999991893768,0.0160039998590946,31.75
-87.7458965,25.12797786,2011-01-03,1,0.0298850536346435,0.0289528220891952,0.0160000324249267,0.0051400065422058,0.0001079961657524,0.023599999025464,0.0158459991216659,31.91499900817871
-87.62725782,25.24776045,2011-01-04,1,0.0355799198150634,0.0291912443935871,0.0162999629974365,0.0052700042724609,0.0001359954476356,0.0240000002086162,0.0158700011670589,31.5049991607666
-87.52392763,25.35508349,2011-01-05,1,0.003619909286499,0.0246341582387685,0.015200138092041,0.0050999969244003,0.0001140013337135,0.0227999985218048,0.0164839997887611,31.26999855041504
-87.4359295,25.44973706,2011-01-06,1,0.0281848907470703,0.0240183733403682,0.0148000717163085,0.0049400031566619,6.199628114700317e-05,0.0215999986976385,0.0164800025522708,31.639999389648438
-87.36319969,25.53160651,2011-01-07,1,0.013395071029663,0.0228548943996429,0.0145001411437988,0.004950001835823,5.599856376647949e-05,0.0213999990373849,0.0167479999363422,31.474998474121094
-87.30563241,25.60060649,2011-01-08,1,0.065925121307373,0.0226816572248935,0.0148999691009521,0.0052450001239776,0.0001339986920356,0.0225999988615512,0.0172080025076866,30.854999542236328
-87.26310022,25.65665113,2011-01-09,1,0.065925121307373,0.0226816572248935,0.0148999691009521,0.0052450001239776,0.0001339986920356,0.0225999988615512,0.0172080025076866,30.854999542236328
-87.23546946,25.69963616,2011-01-10,1,0.0354950428009033,0.0232097432017326,0.0148999691009521,0.0052050054073333,0.0001259967684745,0.0227999985218048,0.0171360000967979,31.17999839782715
-87.22262216,25.72942583,2011-01-11,1,0.0354950428009033,0.0232097432017326,0.0148999691009521,0.0052050054073333,0.0001259967684745,0.0227999985218048,0.0171360000967979,31.17999839782715
-87.22449157,25.74587013,2011-01-12,1,0.0354950428009033,0.0232097432017326,0.0148999691009521,0.0052050054073333,0.0001259967684745,0.0227999985218048,0.0171360000967979,31.17999839782715
-87.24088551,25.74912599,2011-01-13,1,0.0354950428009033,0.0232097432017326,0.0148999691009521,0.0052050054073333,0.0001259967684745,0.0227999985218048,0.0171360000967979,31.17999839782715
-87.09649171,25.72498904,2011-01-14,1,0.025209903717041,0.0246759727597236,0.0153000354766845,0.0053099989891052,0.0001859962940216,0.0240000002086162,0.0169540010392665,30.75
